"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.0119866802673318,0.00365622317802504,Inf,3.27843232857753,0.00299796488286364,"mr_y_smri__thk__dst__gprct"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0124902447282522,0.00694939091406847,Inf,1.79731502842454,0.170448839495619,"mr_y_smri__thk__dst__gprct"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.000503564460920422,0.00712094741222727,Inf,0.0707159359238854,0.997246771797515,"mr_y_smri__thk__dst__gprct"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0163721751617662,0.00249844231913805,Inf,6.55295302851518,0.000000000169235736535711,"mr_y_smri__thk__dst__gps"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0237016565437264,0.00478747166520897,Inf,4.95076696034958,0.00000221066803862691,"mr_y_smri__thk__dst__gps"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0073294813819602,0.0049065276542803,Inf,1.49382249493003,0.293859162377935,"mr_y_smri__thk__dst__gps"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-0.00854965503870014,0.00248862107703939,Inf,-3.43549892652653,0.00171295650901793,"mr_y_smri__thk__dst__gps"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.0144113162809924,0.00472750039358595,Inf,-3.04840086328601,0.00650739565777469,"mr_y_smri__thk__dst__gps"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00586166124229223,0.00484379778043604,Inf,-1.21013748054622,0.447118695758961,"mr_y_smri__thk__dst__gps"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0136137793227382,0.00330293088298692,Inf,4.12172697674706,0.000111374758164029,"mr_y_smri__thk__dst__gr"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0152040328576678,0.00636213602614029,Inf,2.38976859268624,0.044448768896779,"mr_y_smri__thk__dst__gr"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00159025353492957,0.00652394788577772,Inf,0.243756320984161,0.967776334313385,"mr_y_smri__thk__dst__gr"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00157607182956402,0.00330712935912518,Inf,0.476567941080155,0.882359036646693,"mr_y_smri__thk__dst__gr"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00635577213460071,0.00629542876637756,Inf,-1.00958526741585,0.570778675101692,"mr_y_smri__thk__dst__gr"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00793184396416473,0.00645197871511251,Inf,-1.22936610835152,0.435772478364406,"mr_y_smri__thk__dst__gr"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0109482756372842,0.00241084182934172,Inf,4.54126666628876,0.0000166669975724121,"mr_y_smri__thk__dst__gsca"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0176477190916809,0.00463278819522983,Inf,3.80930842248561,0.000409519494205757,"mr_y_smri__thk__dst__gsca"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00669944345439669,0.00474968762420698,Inf,1.41050190758919,0.335416916360858,"mr_y_smri__thk__dst__gsca"
