"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",58.2459185890975,9.23715488462789,Inf,6.30561242250339,0.00000000172167236023313,"mr_y_smri__vol__aseg__vdc"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",-1.56027956089749,7.45925873936724,Inf,-0.20917354061777,0.996766206658726,"mr_y_smri__vol__aseg__vdc"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",7.68974907068946,9.3718731970552,Inf,0.820513563190943,0.844800185385189,"mr_y_smri__vol__aseg__vdc"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",9.25002863158695,11.2217082917456,Inf,0.824297726433596,0.842989845546504,"mr_y_smri__vol__aseg__vdc"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",20.9576658900978,3.82451324932132,Inf,5.47982567293152,0.000000254862131843225,"mr_y_smri__vol__aseg__vdc"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",42.8113039547373,7.17214354885688,Inf,5.96910863023102,0.0000000143011963382733,"mr_y_smri__vol__aseg__vdc"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",19.6225839855952,9.04885007872943,Inf,2.16851686290181,0.132065714466792,"mr_y_smri__vol__aseg__vdc"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",21.8536380646396,7.35092470754699,Inf,2.97291006697471,0.015623115587008,"mr_y_smri__vol__aseg__vdc"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-1.33508190450259,9.18322327205942,Inf,-0.145382712033656,0.998905025070451,"mr_y_smri__vol__aseg__vdc"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-23.1887199691421,11.0079109912586,Inf,-2.10655046062385,0.150942046756593,"mr_y_smri__vol__aseg__vdc"
