"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","ses-04A",87.780781009918,61.3675751120209,Inf,1.43040980272859,0.480244512886942,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi1","ses-06A",139.610585475995,22.1768891914942,Inf,6.2953187108651,0.00000000183988113633404,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi2","ses-06A",146.55949797114,38.3031896740731,Inf,3.82630008670908,0.000750416636482454,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi3","ses-06A",182.796120499609,47.9607214596978,Inf,3.81137136673842,0.00079653119796419,"mr_y_smri__vol__dst__sfs"
"co_longi1 - co_longi2","ses-06A",6.94891249514523,38.1042111411689,Inf,0.182365998062545,0.997848567434621,"mr_y_smri__vol__dst__sfs"
"co_longi1 - co_longi3","ses-06A",43.1855350236142,47.2856242634159,Inf,0.913290999036807,0.797766246579159,"mr_y_smri__vol__dst__sfs"
"co_longi2 - co_longi3","ses-06A",36.236622528469,56.8483142375592,Inf,0.637426509729777,0.919923247870463,"mr_y_smri__vol__dst__sfs"
"co_longi0 - co_longi1","ses-02A",50.8200814363315,4.94608423925965,Inf,10.2748111390716,0.0000000000000434097202628436,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi2","ses-02A",37.3199300865536,9.21492109474891,Inf,4.04994570249986,0.000298863888314127,"mr_y_smri__vol__dst__sipj"
"co_longi0 - co_longi3","ses-02A",70.1644524633713,11.6825884084202,Inf,6.00589954986351,0.0000000114075965340632,"mr_y_smri__vol__dst__sipj"
"co_longi1 - co_longi2","ses-02A",-13.5001513497779,9.35344335657549,Inf,-1.44333491262202,0.472204999326978,"mr_y_smri__vol__dst__sipj"
"co_longi1 - co_longi3","ses-02A",19.3443710270398,11.737783915424,Inf,1.64804286451555,0.351628191489533,"mr_y_smri__vol__dst__sipj"
"co_longi2 - co_longi3","ses-02A",32.8445223768177,14.0984027314239,Inf,2.32966265771445,0.0913587663481974,"mr_y_smri__vol__dst__sipj"
