"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","ses-04A",0.000769446520167283,0.00796907415337064,Inf,0.0965540670545567,0.999677819556247,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","ses-06A",0.00589348904040208,0.00289213052530162,Inf,2.03776730989257,0.174141181490964,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi2","ses-06A",0.0106923906418106,0.00502990484908134,Inf,2.12576399805325,0.144887474108495,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi3","ses-06A",0.00913862244582776,0.00630034636375206,Inf,1.45049524553209,0.467767772424158,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi2","ses-06A",0.0047989016014085,0.00501035175829625,Inf,0.95779734296347,0.773410101758186,"mr_y_smri__thk__dsk__ptg"
"co_longi1 - co_longi3","ses-06A",0.00324513340542568,0.00621950293535995,Inf,0.521767324358995,0.953880480828297,"mr_y_smri__thk__dsk__ptg"
"co_longi2 - co_longi3","ses-06A",-0.00155376819598282,0.00748063083098578,Inf,-0.20770550386565,0.996833092674429,"mr_y_smri__thk__dsk__ptg"
"co_longi0 - co_longi1","ses-02A",-0.00617418446507678,0.00554837389040804,Inf,-1.11279170925208,0.681636290773878,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi2","ses-02A",-0.0206160476563553,0.0103293611294325,Inf,-1.99586861162321,0.189463527326116,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi3","ses-02A",-0.0226352024677705,0.0130776949081896,Inf,-1.73082509010022,0.30757795111216,"mr_y_smri__thk__dsk__ptmp"
"co_longi1 - co_longi2","ses-02A",-0.0144418631912785,0.0104831320280857,Inf,-1.37762866599285,0.513420351674769,"mr_y_smri__thk__dsk__ptmp"
"co_longi1 - co_longi3","ses-02A",-0.0164610180026937,0.0131384978658247,Inf,-1.25288432291117,0.593069751888952,"mr_y_smri__thk__dsk__ptmp"
"co_longi2 - co_longi3","ses-02A",-0.00201915481141514,0.015787070474782,Inf,-0.127899271409506,0.999253126507524,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi1","ses-04A",-0.00127256728137131,0.0062061538998087,Inf,-0.205049262702064,0.996951796763104,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi2","ses-04A",-0.0261004569796366,0.0112600466753199,Inf,-2.317970585046,0.0939299451851714,"mr_y_smri__thk__dsk__ptmp"
"co_longi0 - co_longi3","ses-04A",-0.00419356634755074,0.0141384410749407,Inf,-0.296607407091261,0.990930692307456,"mr_y_smri__thk__dsk__ptmp"
"co_longi1 - co_longi2","ses-04A",-0.0248278896982652,0.0113485185400474,Inf,-2.18776482680546,0.126580846049539,"mr_y_smri__thk__dsk__ptmp"
"co_longi1 - co_longi3","ses-04A",-0.00292099906617943,0.0141120291425942,Inf,-0.206986467832822,0.996865519344177,"mr_y_smri__thk__dsk__ptmp"
"co_longi2 - co_longi3","ses-04A",0.0219068906320858,0.0169770880550809,Inf,1.29037974951951,0.569055992634695,"mr_y_smri__thk__dsk__ptmp"
