"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",0.00352213524692787,0.00716279002416131,Inf,0.491726720320867,0.960962560577763,"mr_y_smri__thk__dst__go"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0122754729227541,0.00253142701998919,Inf,4.84923042450834,0.0000073810592594592,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0178528943150367,0.00480546403563181,Inf,3.71512390534193,0.00116359262721799,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0211958749445093,0.00609374154011617,Inf,3.47830225567874,0.00283856515673664,"mr_y_smri__thk__dst__gom"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00557742139228258,0.00492951885642582,Inf,1.13143321989979,0.670052877728486,"mr_y_smri__thk__dst__gom"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00892040202175521,0.00618824177735747,Inf,1.44150832218525,0.473338856282007,"mr_y_smri__thk__dst__gom"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00334298062947263,0.00741469464520715,Inf,0.450858840374974,0.969479418514563,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00478580319464992,0.00252343133908361,Inf,1.89654583444616,0.22945524612744,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0044777615973658,0.00474427940658528,Inf,0.94382333197966,0.781171095784602,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00502075811571382,0.00597749694398424,Inf,0.839943234227283,0.835403284379503,"mr_y_smri__thk__dst__gom"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.000308041597284124,0.00486455230829496,Inf,-0.0633237300704643,0.999908934955165,"mr_y_smri__thk__dst__gom"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",0.000234954921063898,0.00607028149286849,Inf,0.0387057702908719,0.999979184427563,"mr_y_smri__thk__dst__gom"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",0.000542996518348023,0.00727971762084214,Inf,0.0745903270744185,0.999851253479706,"mr_y_smri__thk__dst__gom"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0112445500882711,0.00283781583253255,Inf,3.96239599461116,0.000431146971052843,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0155859482839474,0.0053831486373265,Inf,2.8953219266277,0.0198106977268044,"mr_y_smri__thk__dst__gos"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.019413687344222,0.00682699080347193,Inf,2.84366683698314,0.0231191333390424,"mr_y_smri__thk__dst__gos"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00434139819567632,0.00552150341822922,Inf,0.786271032875432,0.860733909826394,"mr_y_smri__thk__dst__gos"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00816913725595092,0.00693222761200989,Inf,1.17842888508134,0.640513735189484,"mr_y_smri__thk__dst__gos"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00382773906027459,0.00830532182814789,Inf,0.460877873185101,0.967508793561679,"mr_y_smri__thk__dst__gos"
