"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",9.53549910788284,43.6943260406529,Inf,0.218231975909437,0.99633293202478,"mr_y_smri__vol__dsk__lg"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",14.8893220123203,14.8836331423201,Inf,1.00038222320758,0.749167029838359,"mr_y_smri__vol__dsk__lg"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",24.9693497551258,27.9331238656308,Inf,0.893897505887209,0.80803502563494,"mr_y_smri__vol__dsk__lg"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-38.3208845145251,35.2293074559892,Inf,-1.08775582836529,0.697046589448135,"mr_y_smri__vol__dsk__lg"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",10.0800277428055,28.633567411215,Inf,0.352035343624611,0.985038276102708,"mr_y_smri__vol__dsk__lg"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-53.2102065268454,35.7602816775148,Inf,-1.48796944628942,0.444757077142032,"mr_y_smri__vol__dsk__lg"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-63.2902342696509,42.8707177019214,Inf,-1.4763045188491,0.451879726421364,"mr_y_smri__vol__dsk__lg"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",1.18758147868739,12.5965684029802,Inf,0.094278174872326,0.999700020456645,"mr_y_smri__vol__dsk__lobfrt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",35.6129433079877,23.8262587329455,Inf,1.49469304883961,0.440669132018472,"mr_y_smri__vol__dsk__lobfrt"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",16.6495152862137,30.2267553514394,Inf,0.550820459974404,0.946355282968029,"mr_y_smri__vol__dsk__lobfrt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",34.4253618293003,24.4256310618853,Inf,1.40939498111961,0.49339184993916,"mr_y_smri__vol__dsk__lobfrt"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",15.4619338075263,30.6796589834653,Inf,0.503979976304804,0.958158964097184,"mr_y_smri__vol__dsk__lobfrt"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-18.9634280217741,36.7437042783665,Inf,-0.516100061063771,0.955270606809722,"mr_y_smri__vol__dsk__lobfrt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-83.1803124493251,12.5143446927774,Inf,-6.64679729473426,0.000000000179720793802574,"mr_y_smri__vol__dsk__lobfrt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-83.7077971379738,23.4915997147109,Inf,-3.56330765697299,0.00207487970705134,"mr_y_smri__vol__dsk__lobfrt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-73.0844708780364,29.6244001900071,Inf,-2.46703630822167,0.0651622716196382,"mr_y_smri__vol__dsk__lobfrt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.527484688648755,24.081575484872,Inf,-0.0219040772054187,0.999996225999667,"mr_y_smri__vol__dsk__lobfrt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",10.0958415712887,30.0726571428758,Inf,0.335714982660932,0.986969965123418,"mr_y_smri__vol__dsk__lobfrt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",10.6233262599375,36.0534595858578,Inf,0.294654837066026,0.991104802823456,"mr_y_smri__vol__dsk__lobfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",-25.2669106575165,12.1507213265919,Inf,-2.07945766990968,0.159793196793941,"mr_y_smri__vol__dsk__mobfrt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",12.4716966591628,23.0981166343084,Inf,0.539944310465474,0.949250772780278,"mr_y_smri__vol__dsk__mobfrt"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",-17.4715002986099,29.2841176954591,Inf,-0.596620341452836,0.933125656024204,"mr_y_smri__vol__dsk__mobfrt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",37.7386073166793,23.6987589157877,Inf,1.59242969012772,0.382900781993082,"mr_y_smri__vol__dsk__mobfrt"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",7.79541035890668,29.7428760620441,Inf,0.262093361201699,0.99369744211545,"mr_y_smri__vol__dsk__mobfrt"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-29.9431969577726,35.6446069087793,Inf,-0.840048454858891,0.835351713512645,"mr_y_smri__vol__dsk__mobfrt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",-50.4349104675757,12.1288750737722,Inf,-4.15825129377724,0.000187901170022098,"mr_y_smri__vol__dsk__mobfrt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-72.7209929632559,22.8164803567153,Inf,-3.18721344512072,0.00783730434212682,"mr_y_smri__vol__dsk__mobfrt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-51.4592270662021,28.7363936971572,Inf,-1.7907336462784,0.277729628326875,"mr_y_smri__vol__dsk__mobfrt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-22.2860824956801,23.3964453083717,Inf,-0.952541388315334,0.776340985456881,"mr_y_smri__vol__dsk__mobfrt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-1.02431659862633,29.1860951097175,Inf,-0.0350960481275648,0.999984480445625,"mr_y_smri__vol__dsk__mobfrt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",21.2617658970538,35.0058030628978,Inf,0.607378321212944,0.929774415810032,"mr_y_smri__vol__dsk__mobfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",35.9225565709584,23.0443579607157,Inf,1.55884388847789,0.402377096160803,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",106.231189831765,43.5967208857701,Inf,2.4366784398787,0.0703457264137383,"mr_y_smri__vol__dsk__mtmp"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",140.51991616034,55.307149460789,Inf,2.54071883165781,0.0538784297511044,"mr_y_smri__vol__dsk__mtmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",70.308633260807,44.6952825055736,Inf,1.57306608929118,0.39407833798862,"mr_y_smri__vol__dsk__mtmp"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",104.597359589381,56.1376656712216,Inf,1.86322958638806,0.244029445481986,"mr_y_smri__vol__dsk__mtmp"
