"contrast1","contrast","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0196482655884105,0.0033430545955227,Inf,5.87733913012521,0.0000000249893291615066,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0240205126686574,0.00424001812846901,Inf,5.66519103005128,0.000000087977287788199,"mr_y_smri__thk__dsk__iprt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00531017375833774,0.00342866551662373,Inf,1.54875817795338,0.408306258193231,"mr_y_smri__thk__dsk__iprt"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00968242083858471,0.00430506008099158,Inf,2.2490791432473,0.110262163822533,"mr_y_smri__thk__dsk__iprt"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00437224708024697,0.00515741287746402,Inf,0.847759755545666,0.831552532700813,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.000461808741261881,0.00175559255672889,Inf,0.263050067905475,0.993629365803579,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.00418524632479218,0.00329888417052134,Inf,-1.26868544285105,0.582951779174377,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.00403343190836205,0.00415777720187555,Inf,-0.970093324515463,0.766499299359058,"mr_y_smri__thk__dsk__iprt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00464705506605406,0.00338227010112843,Inf,-1.37394558302829,0.515752933413122,"mr_y_smri__thk__dsk__iprt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00449524064962393,0.00422177926986817,Inf,-1.0647739643111,0.711024933507424,"mr_y_smri__thk__dsk__iprt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",0.000151814416430126,0.00506233981797727,Inf,0.0299889817532608,0.999990316242953,"mr_y_smri__thk__dsk__iprt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0103087637285261,0.00217481210595871,Inf,4.74007096993866,0.0000127029186404171,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0128418051463349,0.00412754819865672,Inf,3.11124292879587,0.0100655339444837,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0208138530104629,0.00523425717804317,Inf,3.97646739594178,0.000406699408364797,"mr_y_smri__thk__dsk__itmp"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.0025330414178088,0.0042339596675255,Inf,0.598267724947228,0.932618491789176,"mr_y_smri__thk__dsk__itmp"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.0105050892819368,0.00531528025865879,Inf,1.97639423901,0.196896666290492,"mr_y_smri__thk__dsk__itmp"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00797204786412803,0.00636852321579666,Inf,1.25178908735921,0.59377078592481,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00865954597069098,0.00216746322371597,Inf,3.99524470631836,0.000376103415502871,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.0119724620537629,0.00407463671876191,Inf,2.9382894427459,0.0173835879853248,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00539751027551519,0.00513410109868755,Inf,1.05130580246949,0.719134048819932,"mr_y_smri__thk__dsk__itmp"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",0.00331291608307195,0.00417788293686557,Inf,0.79296527287513,0.857683323195792,"mr_y_smri__thk__dsk__itmp"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00326203569517579,0.00521368041041019,Inf,-0.625668517898116,0.923864013651746,"mr_y_smri__thk__dsk__itmp"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00657495177824774,0.00625231609104501,Inf,-1.05160258734596,0.718956052021248,"mr_y_smri__thk__dsk__itmp"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00638306376081891,0.00179602440349284,Inf,3.55399611965481,0.00214813533021063,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.00961491297269652,0.00340046260186429,Inf,2.82753086813105,0.0242472105992132,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0087382577872277,0.00431351102265487,Inf,2.02578774954642,0.17842914450253,"mr_y_smri__thk__dsk__lg"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00323184921187761,0.00348669042477543,Inf,0.926910284008299,0.790426824582752,"mr_y_smri__thk__dsk__lg"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00235519402640879,0.004378822210217,Inf,0.537860162697053,0.949794888499052,"mr_y_smri__thk__dsk__lg"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",-0.000876655185468824,0.00524491161859379,Inf,-0.167143938586302,0.998340289452498,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00225612741211893,0.00178589485933,Inf,1.26330360397887,0.586398629510932,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",-0.000973920814824263,0.00335386990947522,Inf,-0.290387176936345,0.991477814584525,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",-0.00681641210328937,0.00422848269974085,Inf,-1.61202317410619,0.371738728533472,"mr_y_smri__thk__dsk__lg"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.00323004822694319,0.00343834349053687,Inf,-0.939419879320681,0.783595644766634,"mr_y_smri__thk__dsk__lg"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.0090725395154083,0.00429294814500448,Inf,-2.11335874763957,0.148775637701017,"mr_y_smri__thk__dsk__lg"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",-0.00584249128846511,0.00514710522316563,Inf,-1.13510236048211,0.667763046406929,"mr_y_smri__thk__dsk__lg"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.0104077609681431,0.00222435756104647,Inf,4.67899637648484,0.0000171235018948668,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.0158374151171731,0.00422884880763163,Inf,3.74508899173504,0.00103514058449439,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0192607295955821,0.00536130675263827,Inf,3.59254384877418,0.00185962732621903,"mr_y_smri__thk__dsk__lobfrt"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00542965414902998,0.004338866437635,Inf,1.25139923689136,0.594020308462724,"mr_y_smri__thk__dsk__lobfrt"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00885296862743895,0.00544535109972687,Inf,1.62578472265691,0.363991476316936,"mr_y_smri__thk__dsk__lobfrt"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00342331447840897,0.00652593901862141,Inf,0.524570405675065,0.953183562454729,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00589833537126295,0.00222057692761634,Inf,2.65621753423984,0.0394994230724388,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.000201870724212456,0.00417745217544771,Inf,0.0483238863628214,0.999959504154198,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00378419184740439,0.00526117803428197,Inf,0.71926702018949,0.889470928906934,"mr_y_smri__thk__dsk__lobfrt"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.0056964646470505,0.00428365551513954,Inf,-1.32981390004816,0.543832168191665,"mr_y_smri__thk__dsk__lobfrt"
"co_longi1 - co_longi3","(ses-06A) - (ses-04A)",-0.00211414352385857,0.00534355610845646,Inf,-0.395643552897821,0.979016155833836,"mr_y_smri__thk__dsk__lobfrt"
"co_longi2 - co_longi3","(ses-06A) - (ses-04A)",0.00358232112319193,0.00640912505247927,Inf,0.558940743683284,0.944132034695989,"mr_y_smri__thk__dsk__lobfrt"
"co_longi0 - co_longi1","(ses-04A) - (ses-02A)",0.00882072658437444,0.00165093819734536,Inf,5.342856927387,0.000000547315884058541,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi2","(ses-04A) - (ses-02A)",0.012578725359575,0.00312190510355915,Inf,4.02918248387323,0.000326229400082978,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi3","(ses-04A) - (ses-02A)",0.0137241787319589,0.00396064619610578,Inf,3.46513625616266,0.00297773653172873,"mr_y_smri__thk__dsk__locc"
"co_longi1 - co_longi2","(ses-04A) - (ses-02A)",0.00375799877520054,0.00320025916938062,Inf,1.17427951184587,0.643138282254758,"mr_y_smri__thk__dsk__locc"
"co_longi1 - co_longi3","(ses-04A) - (ses-02A)",0.00490345214758442,0.0040198130665823,Inf,1.21982093852772,0.614203220271453,"mr_y_smri__thk__dsk__locc"
"co_longi2 - co_longi3","(ses-04A) - (ses-02A)",0.00114545337238388,0.00481421593798091,Inf,0.23793144868036,0.995263451329086,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi1","(ses-06A) - (ses-04A)",0.00668859181310927,0.00163976758828198,Inf,4.07898769368715,0.000264201105618089,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi2","(ses-06A) - (ses-04A)",0.00624969563800279,0.00307776706646749,Inf,2.03059409729011,0.176699851133159,"mr_y_smri__thk__dsk__locc"
"co_longi0 - co_longi3","(ses-06A) - (ses-04A)",0.00652840910086381,0.00388149271483881,Inf,1.68193259152746,0.33321690935287,"mr_y_smri__thk__dsk__locc"
"co_longi1 - co_longi2","(ses-06A) - (ses-04A)",-0.000438896175106479,0.00315499906259953,Inf,-0.139111348814429,0.99904006095207,"mr_y_smri__thk__dsk__locc"
