"contrast","session_id","estimate","SE","df","z.ratio","p.value","region"
"co_longi0 - co_longi2","ses-06A",181.882191857149,22.4558377358419,Inf,8.09955050427025,0.0000000000000528466159721575,"mr_y_smri__vol__aseg__4thv_sum"
"co_longi0 - co_longi3","ses-06A",162.326371683152,28.1583384817493,Inf,5.76477095011709,0.0000000489980855888916,"mr_y_smri__vol__aseg__4thv_sum"
"co_longi1 - co_longi2","ses-06A",-10.3004316360296,22.7978643636313,Inf,-0.451815638155191,0.969294479749581,"mr_y_smri__vol__aseg__4thv_sum"
"co_longi1 - co_longi3","ses-06A",-29.8562518100263,28.3316996520028,Inf,-1.05381082592112,0.717630659530041,"mr_y_smri__vol__aseg__4thv_sum"
"co_longi2 - co_longi3","ses-06A",-19.5558201739967,34.1313962626306,Inf,-0.572956934533843,0.9401706318854,"mr_y_smri__vol__aseg__4thv_sum"
"co_longi0 - co_longi1","ses-02A",1509.63666221946,143.078007842124,Inf,10.5511439877275,0.0000000000000360822483003176,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi2","ses-02A",1643.62004280137,274.722824776757,Inf,5.98283030955653,0.0000000131468826936043,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi3","ses-02A",1727.19389011718,344.80942301188,Inf,5.00912612837054,0.00000326231697955759,"mr_y_smri__vol__aseg__avs_sum"
"co_longi1 - co_longi2","ses-02A",133.983380581913,280.8222334352,Inf,0.477111014120718,0.964154820770994,"mr_y_smri__vol__aseg__avs_sum"
"co_longi1 - co_longi3","ses-02A",217.557227897719,349.274967545747,Inf,0.622882393852702,0.924781619849112,"mr_y_smri__vol__aseg__avs_sum"
"co_longi2 - co_longi3","ses-02A",83.5738473158062,420.795499908566,Inf,0.198609175559068,0.997227387408208,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi1","ses-04A",1789.27643095181,145.283368046133,Inf,12.3157692103039,0,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi2","ses-04A",1806.74345170682,277.002223494141,Inf,6.52248718048661,0.000000000414833611905863,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi3","ses-04A",1908.6107970069,347.411312935662,Inf,5.49380727092316,0.000000235490137945327,"mr_y_smri__vol__aseg__avs_sum"
"co_longi1 - co_longi2","ses-04A",17.4670207550127,282.569499530036,Inf,0.0618149544946059,0.999915284351479,"mr_y_smri__vol__aseg__avs_sum"
"co_longi1 - co_longi3","ses-04A",119.334366055092,351.258366549752,Inf,0.339733875173589,0.986510000479102,"mr_y_smri__vol__aseg__avs_sum"
"co_longi2 - co_longi3","ses-04A",101.86734530008,423.204451422974,Inf,0.240704805815636,0.995098313250924,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi1","ses-06A",1996.94193395298,145.754387455911,Inf,13.7007329165788,0,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi2","ses-06A",1682.75160098035,275.735230887948,Inf,6.10278053900256,0.000000006250418849163,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi3","ses-06A",1987.14594570696,345.77460569506,Inf,5.74694009617186,0.0000000544508717004177,"mr_y_smri__vol__aseg__avs_sum"
"co_longi1 - co_longi2","ses-06A",-314.190332972631,280.734957467672,Inf,-1.11917067901603,0.677682351729343,"mr_y_smri__vol__aseg__avs_sum"
"co_longi1 - co_longi3","ses-06A",-9.79598824602391,348.906834816113,Inf,-0.0280762291492133,0.999992053184195,"mr_y_smri__vol__aseg__avs_sum"
"co_longi2 - co_longi3","ses-06A",304.394344726607,420.370890512672,Inf,0.724108998973209,0.887506489730702,"mr_y_smri__vol__aseg__avs_sum"
"co_longi0 - co_longi1","ses-02A",1252.20037016559,40.4204135434301,Inf,30.979405216133,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi2","ses-02A",1099.20917465207,77.3146908830983,Inf,14.2173390606204,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi3","ses-02A",1293.55321019613,97.0813606587283,Inf,13.3244239823068,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi1 - co_longi2","ses-02A",-152.991195513524,78.9628351398124,Inf,-1.93750889570563,0.212333768939748,"mr_y_smri__vol__aseg__bs_sum"
"co_longi1 - co_longi3","ses-02A",41.3528400305418,98.2440623179812,Inf,0.420919484138362,0.974924262823331,"mr_y_smri__vol__aseg__bs_sum"
"co_longi2 - co_longi3","ses-02A",194.344035544065,118.34780616166,Inf,1.64214311905873,0.354884713906853,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi1","ses-04A",1440.13633943722,41.3519128459304,Inf,34.826353615198,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi2","ses-04A",1332.53093494164,78.2982751854903,Inf,17.0186499228093,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi3","ses-04A",1566.00535640304,98.2043074100612,Inf,15.9464019217002,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi1 - co_longi2","ses-04A",-107.605404495577,79.7282372008529,Inf,-1.34965237252763,0.531183308488677,"mr_y_smri__vol__aseg__bs_sum"
"co_longi1 - co_longi3","ses-04A",125.869016965823,99.1126234705082,Inf,1.2699594921254,0.582135736373502,"mr_y_smri__vol__aseg__bs_sum"
"co_longi2 - co_longi3","ses-04A",233.474421461399,119.402762701697,Inf,1.95535192133441,0.205151653765422,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi1","ses-06A",1522.98194125947,41.5313963930476,Inf,36.6706172565491,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi2","ses-06A",1575.98693908667,77.7336132592391,Inf,20.2742015070212,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi3","ses-06A",1777.08481144729,97.4736792948899,Inf,18.2314325703354,0,"mr_y_smri__vol__aseg__bs_sum"
"co_longi1 - co_longi2","ses-06A",53.0049978271989,78.924139837203,Inf,0.671594241464429,0.907848075808024,"mr_y_smri__vol__aseg__bs_sum"
"co_longi1 - co_longi3","ses-06A",254.102870187815,98.082015522615,Inf,2.59071827626978,0.0471902292918915,"mr_y_smri__vol__aseg__bs_sum"
"co_longi2 - co_longi3","ses-06A",201.097872360616,118.160445407839,Inf,1.70190516518885,0.322608676927329,"mr_y_smri__vol__aseg__bs_sum"
"co_longi0 - co_longi1","ses-02A",20.6654387389445,3.6201819088967,Inf,5.70839788137679,0.0000000683277568969132,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi2","ses-02A",14.7169663639639,6.84285650176109,Inf,2.15070509810871,0.137299502879298,"mr_y_smri__vol__aseg__ccam_sum"
"co_longi0 - co_longi3","ses-02A",12.8355610864923,8.60723646786047,Inf,1.49125228921274,0.442759479641655,"mr_y_smri__vol__aseg__ccam_sum"
